Feature ID	Taxon	Confidence
04ec50f2c7e243c87c1f46f587b72ab4	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia)	0.9995901026836688
04faa04ccc5e0c0d8a30af45e6626648	D_0__Bacteria;D_1__Bacteroidetes;D_2__Rhodothermia;D_3__Balneolales;D_4__Balneolaceae;D_5__Balneola;D_6__uncultured bacterium	0.8301885563206368
04feb01b2d793f7b025f74dfd2d1543b	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata	0.7361653374294894
050ab2f102b4637488a51236ec0a80a8	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Nitrosomonadaceae;D_5__IS-44;D_6__uncultured bacterium	0.9302569037628752
051ba67f36c0f51c938555aa6b64e990	D_0__Bacteria	0.9473173596629902
05316057656c23e57a86660b23729b0e	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.9998877779958338
053465ea677283079946a25ebd3e7f3f	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9999925846148677
0545776a1e5d6f108349695990ae87d7	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides	0.951914463215538
0559c1ccab34b0f9fd44da98c6e79371	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Synechococcales;D_4__Cyanobiaceae;D_5__Synechococcus CC9902;D_6__uncultured bacterium	0.7256333301387802
05682d97eb07f17cfe65bcec9b522ea6	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Labyrinthulomycetes;D_4__Thraustochytriaceae;D_5__uncultured;D_6__uncultured eukaryote	0.9834585606321188
0575f52f2de0f60522565b6a04fa7fab	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__HOC36;D_4__uncultured marine bacterium;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.997306332646687
059c47793ad9fdac75482079a61c6b1d	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Duboscquella;D_6__uncultured marine eukaryote	0.7325043871170249
05b497c29c78924b5aef40b3bfceeb43	D_0__Bacteria	0.9978296159163852
05c0cfb8ac35ec08e2188baf0f2a5f46	D_0__Bacteria;D_1__Lentisphaerae;D_2__Lentisphaeria;D_3__Lentisphaerales;D_4__Lentisphaeraceae;D_5__Lentisphaera	0.976578721013525
0605e969e410067c9634c8e7f49561de	D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Acholeplasmatales;D_4__Acholeplasmataceae;D_5__Acholeplasma;D_6__uncultured bacterium	0.8699161658179655
0606b1452c2fce6bbad2148d9db071c4	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.9975315433892343
061515a8c4dc56df6baa3207d3a4d28b	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales	0.7303823974991605
0621c1d150886df2d9d1aa568f7c8ed2	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__MAST-12;D_4__MAST-12A;D_5__uncultured stramenopile;D_6__uncultured stramenopile	0.8616738908373781
062677697eef2d527c7a1935514c01ba	D_0__Eukaryota;D_1__Cryptophyceae;D_2__Cryptomonadales;D_3__uncultured eukaryote;D_4__uncultured eukaryote;D_5__uncultured eukaryote;D_6__uncultured eukaryote	0.9892165384872867
06316d1be84673a65a94c23874e34afe	D_0__Bacteria	0.7064865167175727
063a12ea8166a98c3e16f37e7fe4a086	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Diaphorobacter;D_6__uncultured bacterium	0.9088467273645144
064b8efd580f9aad157b29d3d39eec88	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__uncultured	0.9527256768929129
065198c7a4400df43b34267fc6a10fc3	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_9__Copepoda;D_10__Cyclopoida;D_11__uncultured marine eukaryote	0.7775501928596331
0652e321517e8a2f329241af263c3b8b	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_9__Copepoda;D_10__Cyclopoida;D_11__uncultured marine eukaryote	0.9097084508646736
06713e82c0d4c9f160b814db0bac38fa	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Rhodocyclaceae;D_5__C39;D_6__uncultured bacterium	0.8708053377894729
06b148a2888477c33b4f6f6d6a79a5a8	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Gimesiaceae;D_5__uncultured;D_6__uncultured planctomycete	0.9815339788740579
06def41f01405d048942b17eed1cbedb	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast;D_4__Virgulinella fragilis;D_5__Virgulinella fragilis;D_6__Virgulinella fragilis	0.9616067095815861
070ebe61d6f9c4566cfde836503a33df	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia)	0.7728257036157408
071cca1d4c4261c714d7c3fbb3c40905	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS5 marine group	0.9546703329266557
071ce1de150e2163efaaecea9029e66b	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast;D_4__Virgulinella fragilis;D_5__Virgulinella fragilis;D_6__Virgulinella fragilis	0.7880419777214661
0744bb0993191da64c140040f81c0a6f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales	0.9294851517418479
07654ec1e07a9b74f796296e099f6f9b	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Chromobacteriaceae;D_5__Vogesella;D_6__uncultured bacterium	0.8851105239989342
07790dda2b0852c59e199c2b48e886d1	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_8__Palpata;D_9__Phyllodocida	0.9152642725758743
0782944abf4de184febb52692439d04f	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus	0.7028980949221768
07871457984d68ad319f8e2e70223c5b	D_0__Eukaryota;D_1__Cryptophyceae;D_2__Cryptomonadales;D_3__Teleaulax;D_4__metagenome;D_5__metagenome;D_6__metagenome	0.8873443569394391
079007dfb8ca21af10a6963131dd11eb	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__uncultured;D_5__uncultured bacterium;D_6__uncultured bacterium	0.8742828673976918
0796e517b6fcb5f6b53cb00da992ba15	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bradymonadales	0.9662855041640069
07aada408e22a53481813fa4a0af8090	D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II	0.9999318579427513
07b2506ad602f9b5c0e0687498a4ad1b	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Peronosporomycetes;D_4__uncultured;D_5__uncultured eukaryote;D_6__uncultured eukaryote	0.9984451745809871
07d87962af2ef5a3e23a20f6c6875a5e	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	0.7358192715201595
080d0ba572176622b54ca9c69930fd11	D_0__Bacteria;D_1__Bacteroidetes;D_2__Rhodothermia;D_3__Balneolales;D_4__Balneolaceae;D_5__Balneola;D_6__uncultured bacterium	0.7178670255968786
081f2ac0527469e0c272ebab252d0e68	D_0__Eukaryota;D_1__Incertae Sedis;D_2__Telonema;D_3__uncultured eukaryote;D_4__uncultured eukaryote;D_5__uncultured eukaryote;D_6__uncultured eukaryote	0.9252529401971834
084cfcbb95b2c3158c4afca87e898334	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	0.9955447432932125
0859eb8b715fcf7098c2cce18dfd3ca7	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.9985435066367576
0881d46601129a5d1ef2972dc7eb5ee4	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	0.9998858248474289
08935d465bb36735f719f44796e94340	D_0__Bacteria	0.999789332489573
08cec42208821aa8a8e4a2bc35bf042a	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata;D_6__Gymnodinium clade	0.870847188308359
08cf48daea66b895482c6fb3b14e3841	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora	0.9999993844961387
08d20a85111496a44043cb48a89617e6	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata;D_6__Peridiniales;D_7__Amphidiniopsis;D_8__Dinophyceae sp. AS-2015	0.8720979653323856
08d6d6aa8680d40ab68b49d889c17eff	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade	0.9998618971238212
09195d5ca79d8a7760f15c7eb7cf3a76	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta	0.9250260827135041
0941d1e5519d1ae2c01adb49404a821e	D_0__Eukaryota	0.9994272046168319
09462e524b8233be3ab25dbcea6e6ddc	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Peredibacter;D_6__uncultured bacterium	0.821195206345267
095af69000f37d319b85f44f1c926d2d	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast;D_4__Phalacroma mitra;D_5__Phalacroma mitra;D_6__Phalacroma mitra	0.991330042103524
0976b183a6a060f4e5f096c3c6be073e	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Pseudohongiellaceae;D_5__Pseudohongiella;D_6__uncultured bacterium	0.8060470556708343
09771733064d6070e9a8b73b07bc54c7	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade	0.9874424689783367
0987475802cba1abeb1e4b8b42c8b18e	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas	0.990181888269526
0994d7a015a92edecb6936ceee87cbe6	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Hydroidolina;D_8__Leptothecata	0.9255176026763183
099b116c9732fd2cd8f273510c82065a	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	0.9991004786718858
09ab4fb094f48d31513ec7467d332774	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Alteromonadaceae;D_5__uncultured;D_6__uncultured bacterium	0.9079784960961875
09d3b5e7967e9e4185ae122715768204	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__PB19	0.981495813184299
09e4fd798aa2b78e87805cf9e1001066	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS5 marine group	0.8522804642998688
0a13d19b901c9779aadcc8faae808d19	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast;D_4__Planoglabratella opercularis;D_5__Planoglabratella opercularis;D_6__Planoglabratella opercularis	0.9288302819982907
0a33f76b3e14a5046ebc43cee988e019	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__PeM15	0.9985415573170949
0a46e9a493f903022c6acceb73bbceb9	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.9998943137118192
0a5183205b4c270b27fc99cd7f5e65b0	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_6__Choreotrichia;D_7__Pelagostrobilidium;D_8__uncultured eukaryote	0.9593182201556986
0a7e850bb9d4b4a7994bf5c55b8e3263	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade I;D_5__Clade Ib	0.9186234666670481
0a7f4d2a1813c5868c908006a683a195	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_5__Ebriacea;D_6__Ebria	0.9496398138954691
0a824a6ae425ef82867101457fba4601	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Winogradskyella;D_6__uncultured bacterium	0.7495546477816138
0a8db1aeb4ab85684c20061edf570f3b	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__S25-593;D_5__uncultured bacterium;D_6__uncultured bacterium	0.7204251126831483
0a9bc54e2dd45067627df3f75a5f70a3	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Rhabditophora;D_8__Polycladida	0.9048079202550487
0adcc32e25d9680d3de28440133c6ff3	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__uncultured;D_5__uncultured alpha proteobacterium;D_6__uncultured alpha proteobacterium	0.8075183214721288
0adef746f5b7610319250511b71fb78e	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Mediophyceae	0.731314257291766
0af9083ac55f5aa68035d6a1b6ce717b	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Rhodocyclaceae;D_5__Thauera;D_6__uncultured bacterium	0.8693486450939414
0b19a28067670af4216003359c677577	D_0__Eukaryota	0.9979261505949547
0b3b339106f371a47917234f6c7ee744	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_9__Copepoda	0.9720239254407079
0b43d3a1e3cde993ecd9a4f980386753	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II	0.9672253695461619
0b8342b2ed61f46929567ee723a40b8b	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata	0.856462633890113
0b97047e14a63041885cdbb926ceefa9	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS5 marine group	0.8108394774387658
0bb326e58768ccb35e2b26ecf8251e73	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Rubritaleaceae;D_5__Roseibacillus;D_6__uncultured bacterium	0.9788459807175328
0bdcfff93ac88d67d85011de09350abe	D_0__Eukaryota	0.99954847764246
0bfa71732884c4da61e654bc332d6322	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast;D_4__Virgulinella fragilis;D_5__Virgulinella fragilis;D_6__Virgulinella fragilis	0.9293836903685582
0c00b7a02c65f64d1105c8876ce3c659	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group	0.991857721858629
0c010f37b51c7943864efad4df78af42	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II	0.8493980049264528
0c13a0f168142dd99a69323625ba472f	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Amoebophrya;D_6__uncultured marine eukaryote	0.7249139212847836
0c177b215c8e7ad4bcae66050823109b	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9999877483201446
0c23ff9a0b95b0015c8eec5a7fd7300e	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__MAST-7	0.9682950139368448
